label,X_min,X_max,X_range,X_mean,X_rms,X_std,Y_min,Y_max,Y_range,Y_mean,Y_rms,Y_std,Z_min,Z_max,Z_range,Z_mean,Z_rms,Z_std,X_jerk_min,X_jerk_max,X_jerk_range,X_jerk_mean,X_jerk_rms,X_jerk_std,Y_jerk_min,Y_jerk_max,Y_jerk_range,Y_jerk_mean,Y_jerk_rms,Y_jerk_std,Z_jerk_min,Z_jerk_max,Z_jerk_range,Z_jerk_mean,Z_jerk_rms,Z_jerk_std,total_jerk_min,total_jerk_max,total_jerk_range,total_jerk_mean,total_jerk_rms,total_jerk_std,timestamp_range,SMA,X_entropy,Y_entropy,Z_entropy
3,-1.06249074644465,-0.0669407185866054,0.995550027858044,-0.384607139689123,0.450929855699758,0.237079579260709,-1.90957164501214,0.25274630546647,2.16231795047861,-0.548055533849763,0.742245821371023,0.504126449164679,0.0212127919591645,1.90983355597507,1.88862076401591,0.612658768841163,0.726992337678488,0.394151231533816,-20.6309513532314,20.5826683301997,41.2136196834312,-0.115105938419952,8.09974903852548,8.15657547434888,-42.3452579249662,28.4974487070299,70.8427066319961,-0.405907184794032,12.4852658481069,12.5674831487124,-38.0121704751721,34.7267356912782,72.7389061664503,-0.0227282486524214,13.6950620688706,13.7925180562724,-51.187714976988,55.6044983884254,106.792213365413,0.119982901932462,17.6774005464321,17.8028098452139,0.77,1.57822389750367,4.26267987704132,4.26267987704132,4.26267987704132
3,-1.01042809108902,0.0177266450702327,1.02815473615925,-0.332986917864623,0.405096468171519,0.232441967040711,-0.681422484551366,0.0288790000289345,0.710301484580301,-0.287732558225659,0.376121900458087,0.244062931187067,-0.071218953479038,0.933057440962684,1.00427639444172,0.467424680669627,0.524054428890965,0.238742387689398,-14.7192424622622,20.3662939175539,35.0855363798161,-0.151454941874409,6.98288941282766,7.03393613545796,-9.43695277504313,6.83619851521158,16.2731512902547,-0.0863472508517959,3.45192685805639,3.47689123037349,-13.0671158928467,16.1066626886701,29.1737785815168,-0.185486050590449,7.10182489680934,7.15298336776499,-15.1664421721089,10.784087138898,25.9505293110069,-0.0725317479268899,6.60332853875344,6.65276432033776,0.726,1.0966685815928,4.20469261939097,4.20469261939097,4.20469261939097
3,-0.863290154104929,0.23016974122008,1.09345989532501,-0.273105079080833,0.364843900137935,0.243547862647392,-1.11662164652391,0.123524241741299,1.24014588826521,-0.358839444257524,0.488171080690549,0.333205039850774,-0.729920275901703,1.32727575670779,2.05719603260949,0.492512386849072,0.626139631624023,0.389233116972949,-11.7502300345334,23.8274685709599,35.5776986054933,0.120013998226396,7.10221706479415,7.14902307697242,-14.8519127432753,22.1797021512947,37.03161489457,-0.13660758475004,6.88542516770163,6.9304277763583,-46.2756963354678,29.9530002551634,76.2286965906312,0.0220612220553017,14.0758365703914,14.1706070147948,-34.6007319408574,29.8751896766969,64.4759216175544,-0.0159996124270788,12.2496338736956,12.3321134035753,0.814,1.25741782706035,4.31748811353631,4.31748811353631,4.31748811353631
3,-0.763121899569021,0.202197806636135,0.965319706205156,-0.25398756689141,0.373434432260885,0.275824400693783,-1.01388699781931,0.0591306994176813,1.07301769723699,-0.471480853985003,0.568571898220726,0.320171524123156,-0.059507938806693,1.63862570409268,1.69813364289937,0.635793808881583,0.725911399984605,0.352948849101904,-17.600957507995,11.3894017243423,28.9903592323373,0.0345044276246539,6.50350935407411,6.55250091663047,-19.0604764436433,16.0016468357113,35.0621232793546,0.0330599227727463,6.91634500188441,6.96846496311435,-30.7597171996658,39.4701591979454,70.2298763976112,0.146699675536583,13.7600298342735,13.8630926610117,-31.7749265420642,32.5769695307086,64.3518960727729,0.119141402385614,13.6445885047961,13.747043898779,0.726,1.414003590068,4.20469261939097,4.20469261939097,4.20469261939097
3,-1.01694859570182,0.0962870806655431,1.11323567636736,-0.264224711977899,0.352151187436956,0.234433532077594,-0.736198813143237,0.121956453477394,0.85815526662063,-0.293185000183489,0.409006019672436,0.287182783853968,-0.691351094850234,0.925494888827116,1.61684598367735,0.443929158621032,0.552540668347572,0.331289045445559,-15.3545626984737,21.7205082153915,37.0750709138652,-0.143915484978401,6.46637108365198,6.51013675390916,-11.5859560872776,13.965626809043,25.5515828963206,0.0778385282997887,5.03356446845693,5.06828205796717,-26.5068764364582,30.4770285511853,56.9839049876435,-0.414730339370145,9.89168075565348,9.95233780876984,-25.2322999286535,27.2669054111286,52.4992053397821,-0.4060535628737,8.1479275548448,8.19491147843942,0.781,1.12109051818117,4.27666611901605,4.27666611901605,4.27666611901605
3,-0.943506536623244,0.100049819270674,1.04355635589392,-0.36338877619028,0.430685689860361,0.232508369158699,-0.708433636243064,0.0012345041229175,0.709668140365982,-0.303802593755684,0.381911018517257,0.232771993391028,-0.142191063740288,0.780277613435459,0.922468677175747,0.446458711502087,0.490517564884242,0.204357835198287,-11.2656811457172,33.40940971547,44.6750908611872,0.367090519859,7.51008971746367,7.54459780083609,-9.90532884464633,9.97485410225465,19.880182946901,0.115489785047439,3.50203611705147,3.520422080101,-10.7011182381288,15.1323593902949,25.8334776284237,0.246791037231206,5.75003671761272,5.77804126110406,-18.7668497938371,14.5240852134404,33.2909350072775,0.155363933216249,6.4436579381656,6.47912865722716,0.946,1.12509528981147,4.46590811865458,4.46590811865458,4.46590811865458
3,-1.2095097030771,0.200235896827108,1.40974559990421,-0.342666424371326,0.460217147947581,0.309430710118594,-1.24489760268307,0.0313444926816212,1.27624209536469,-0.457124912760945,0.592715796905818,0.380015600412988,-0.838664620475476,1.59314832375788,2.43181294423335,0.445476002788276,0.676219676111774,0.512420975753144,-21.0368303786035,19.9248119806393,40.9616423592428,-1.92364803308466,9.14975861190325,9.00984667715539,-22.9011817626091,17.53379282424,40.4349745868491,-0.0973888704391047,8.07807612775481,8.13581102676254,-36.2764993118578,52.2670887200642,88.543588031922,0.616609651695814,19.2251601774715,19.3540095636428,-27.7120292393008,36.4094486604033,64.1214778997041,1.304421040677,14.7013336961727,14.7490794965241,0.759,1.41533229079002,4.24849524204936,4.24849524204936,4.24849524204936
3,-0.833446009159488,0.327588703683411,1.1610347128429,-0.244155462762409,0.384142273212965,0.298807669389054,-1.48153226902149,0.0225156746893421,1.50404794371084,-0.516557712918536,0.672279399726137,0.433512036722094,-0.802503543645056,1.72298502549785,2.5254885691429,0.520373087284683,0.778622624796538,0.58356477407365,-15.3760377652253,25.4246583320009,40.8006960972262,0.0860701584251616,8.92195666297395,8.98887483756376,-25.9535104121318,22.5962484225031,48.5497588346349,0.0798584359174131,10.0341369460681,10.1095471687233,-52.3899316036093,50.9673179757798,103.357249579389,-0.156403957552084,22.4835411482366,22.652682543855,-41.9761882781492,39.9720655657101,81.9482538438593,-0.190199255649451,17.8943232306137,18.028358168395,0.726,1.49777222797254,4.20469261939097,4.20469261939097,4.20469261939097
1,-0.639090033186473,0.795302606482619,1.43439263966909,-0.0933252883286543,0.296491023282131,0.283512551678699,-1.10362569984698,-0.152841699823387,0.95078400002359,-0.381241601353366,0.456837778675117,0.253576819433507,-0.246330623125951,0.785186471084061,1.03151709421001,0.446026058419383,0.539413422139347,0.305616003167195,-25.4356255724766,16.7434146853134,42.17904025779,0.757358993209529,7.77945213102729,7.80006432366874,-5.87598952970913,10.3831065754793,16.2590961051884,0.375547449228054,3.63497142930098,3.64240107693957,-16.928814711477,20.8112625340731,37.74007724555,0.472727880102015,8.57619924198944,8.62682823513229,-18.6328938473558,15.2144331237091,33.847326971065,0.130887663123412,6.81772233791305,6.86714656264788,0.737,1.10668943116802,4.21950770517611,4.21950770517611,4.21950770517611
1,-0.421359819399097,0.387814035895739,0.809173855294836,-0.0195361367425035,0.230371389039236,0.231738154671944,-1.23587393837419,-0.0627875260735635,1.17308641230062,-0.510284992196219,0.655583822703434,0.415520222882779,0.178982652760919,0.981417354406482,0.802434701645563,0.612050309945069,0.646812170163087,0.21119173220373,-7.37935285591438,12.8759040896353,20.2552569455496,-0.877872108324232,4.86476114524253,4.83068676987479,-9.26655881815134,12.4914700351288,21.7580288532801,-0.409954684176643,5.24836107432011,5.28239683640589,-12.5074806832363,11.6777563600165,24.1852370432529,-0.620558432887846,6.44505567903942,6.47650108331945,-9.70740244018611,12.4073566902461,22.1147591304323,0.209068466517035,6.07260211446742,6.12708002561947,0.572,1.32879638942797,3.97029191355212,3.97029191355212,3.97029191355212
1,-0.479374465490161,0.181194204681624,0.660568670171785,-0.15245934083969,0.269204299986749,0.223995043715359,-1.05350696033777,-0.090604095372815,0.962902864964952,-0.48877299884819,0.608896838359742,0.366595163271111,-0.151878088876128,1.21610841565012,1.36798650452625,0.567036761035921,0.64979473171586,0.320373362866182,-8.26538740784424,6.76614668457827,15.0315340924225,-0.703544144105716,4.44909221265965,4.43515392839348,-8.83293166786388,4.92280013549645,13.7557318033603,-0.911215270409278,3.46673437093366,3.37684564425955,-17.7405696334995,26.134022829549,43.8745924630485,1.20600960689165,9.4854529217472,9.49850795146945,-13.4998634007576,17.7912259149931,31.2910893157508,1.61936995298563,6.44519578999806,6.29814388945592,0.572,1.29715672584129,3.97029191355212,3.97029191355212,3.97029191355212
1,-0.863418420865832,0.662886894634679,1.52630531550051,-0.0816860298855199,0.343853173577533,0.336978609366442,-1.27243561654503,0.0080725798930239,1.28050819643806,-0.464757507156873,0.638241279014577,0.441326859300269,-0.394764811882299,1.32335110897806,1.71811592086036,0.54145065244144,0.645437836542731,0.35443637181514,-26.5135401590861,15.7556386452247,42.2691788043108,-1.67732887222907,9.33012694855465,9.25970214504798,-12.6631891983108,8.64870782925358,21.3118970275643,-1.25599127762969,5.22920938437333,5.12125412179437,-20.6394198228486,29.9002018114461,50.5396216342948,0.442579161224897,11.3534091247634,11.4456239915225,-13.963308123818,20.4046044330737,34.3679125568917,0.710235321199055,7.16794418920076,7.19607334917681,0.616,1.29805997452558,4.04305126783455,4.04305126783455,4.04305126783455
1,-0.413135201587815,0.532650471341129,0.945785672928943,-0.0708657877981198,0.238015672441743,0.229138771765977,-1.10461264634798,0.0609125108843231,1.1655251572323,-0.455474036069055,0.575001873201666,0.353918342567633,-0.430114298393854,0.733489321815992,1.16360362020985,0.270694177201774,0.429957248778352,0.336866766711532,-11.8703027884166,16.920317049135,28.7906198375516,1.30731466515291,7.18382959360289,7.12348724324056,-11.1423226723549,12.8722969212734,24.0146195936283,0.819864053239009,5.61183410960688,5.59847179583558,-25.5689672221083,30.4286724167552,55.9976396388635,1.71994624795535,11.6999579011339,11.6705104150698,-18.9897325106661,34.5644843394166,53.5542168500827,0.3041751070842,9.29760877135446,9.37105205656468,0.649,1.0256527345155,4.0943445622221,4.0943445622221,4.0943445622221
1,-0.585317010366845,0.434796089860104,1.02011310022695,-0.135857729702576,0.284455577270545,0.252177014032219,-1.3930728006283,-0.127421085414205,1.26565171521409,-0.52573789162154,0.682917844668206,0.439807422841529,-0.365218833161747,0.81023815009298,1.17545698325473,0.373059312517761,0.499189956425872,0.334690420555892,-14.11371448631,14.7984404569934,28.9121549433034,0.235147483237319,6.53076172030959,6.58559176782017,-10.9599331812371,18.877932608677,29.8378657899141,0.401073795220084,6.59302035410739,6.64036582128353,-23.2653177759806,30.3121983976444,53.577516173625,1.72761977693079,10.9660233186022,10.9270838249879,-25.3883996915712,32.1839949725265,57.5723946640978,0.196982938803931,10.4674847124088,10.5603446051509,0.605,1.1959624260951,4.02535169073515,4.02535169073515,4.02535169073515
1,-0.828042807885864,0.399782931506414,1.22782573939228,-0.110983983178593,0.311180561907137,0.293300375116636,-1.34942875245704,-0.123828968447574,1.22559978400947,-0.618172467766763,0.765281269610676,0.455140061597772,0.156753079398583,1.59615132705857,1.43939824765999,0.666641848932442,0.740284753828696,0.324746583457764,-20.2499518655643,19.7960059425646,40.0459578081288,-0.653138171184387,8.14598767318582,8.19193850789465,-17.6447910029808,9.82219172612228,27.4669827291031,-0.108479645111186,6.10684004277822,6.16015199553975,-30.5144225665387,27.473700050871,57.9881226174097,-0.245912942532883,12.4095223714449,12.5173729427979,-22.9777636847443,31.1794962275276,54.1572599122719,0.412500156771332,10.6270009130202,10.7133849405126,0.616,1.53839466108154,4.04305126783455,4.04305126783455,4.04305126783455
1,-0.743678922487578,0.551167193816892,1.29484611630447,-0.164896294525905,0.339046323964531,0.298879229228391,-1.19608739589068,-0.036405390871023,1.15968200501966,-0.490249888712818,0.638456941186425,0.412637245671779,-0.428812782441412,1.12098571341367,1.54979849585508,0.521164372873696,0.626572124498804,0.350914072912963,-19.0759587287371,43.966514862049,63.0424735907861,0.871877625994478,11.9596748870787,12.0338794140936,-11.7682457497933,19.239743777184,31.0079895269774,0.382163101582648,6.17543577197288,6.21838809103465,-32.4713664403836,21.9155081405942,54.3868745809778,-0.129452001446591,10.4430062616115,10.5350252997226,-30.8233429058681,18.0319428875932,48.8552857934613,-0.582661906723473,8.54132417358265,8.59717484037925,0.616,1.35795965530144,4.04305126783455,4.04305126783455,4.04305126783455
1,-0.68024196077251,0.599610219510185,1.2798521802827,-0.067241027974061,0.355561446204676,0.352486690085873,-1.23341844493719,0.031220322920542,1.26463876785774,-0.556011291998963,0.722701106368878,0.466097992601497,0.0221627176578413,1.35377801038908,1.33161529273124,0.650745642189132,0.708330486178981,0.28243092762069,-14.6130573425815,13.6440249065084,28.2570822490899,-1.37150559954189,6.74817168165542,6.67055823416866,-12.863854752389,5.93083758857511,18.7946923409641,-1.58161315032492,4.52469262996579,4.27983013599492,-18.2946886883973,24.0447600105557,42.339448698953,0.0356655908061012,9.78709909939489,9.88069207673332,-10.5849247475553,16.7275134503242,27.3124381978795,1.2605111852069,6.70061244923794,6.6439589298259,0.572,1.51203442143836,3.97029191355212,3.97029191355212,3.97029191355212
1,-0.735982893715311,0.601496116349799,1.33747901006511,-0.034790141691998,0.349570840719188,0.351296466103224,-1.38364394390631,-0.0164997174317262,1.36714422647458,-0.577435593145133,0.769297244350216,0.51337521721704,0.166230427069551,1.4427536616045,1.27652323453495,0.706324733711069,0.773310207067439,0.317956487338639,-14.6672623435648,19.998308679891,34.6655710234558,1.43957308799343,10.1905295008687,10.1887198042271,-17.5346526442069,15.7070075037808,33.2416601479877,0.496571029183081,7.9925188828762,8.05645398498812,-24.9192138143151,18.5440334029833,43.4632472172984,0.0251168254161925,11.1765108332701,11.2876941322092,-25.955413943076,23.8740585964634,49.8294725395394,-0.89271970853516,10.4326934758763,10.4978582376243,0.55,1.57938145102827,3.93182563272433,3.93182563272433,3.93182563272433
1,-0.490203196440048,0.339278751657164,0.829481948097212,-0.064321835601801,0.245241082107828,0.238877802904465,-1.13682858346728,-0.0082291625342593,1.12859942093302,-0.566041457393238,0.728714807831474,0.463245449058892,0.0834025760314863,1.30122121415222,1.21781863812074,0.621365342159873,0.670929185879184,0.255459576149392,-10.9747370193821,7.60740880952631,18.5821458289084,-1.39636324513751,4.73939265077198,4.57154585314856,-17.8278260449791,5.24960501883779,23.0774310638169,-1.02931628742549,5.43766815010648,5.38949382599048,-17.7826407833096,30.1445675705407,47.9272083538503,0.879417073955987,10.1909471620163,10.248266859575,-14.3918901227324,17.9755701250769,32.3674602478094,0.724650399016754,7.41424429584304,7.44803204980752,0.583,1.40993879457168,3.98898404656428,3.98898404656428,3.98898404656428
1,-0.675185088443926,0.385995040386514,1.06118012883044,-0.158434377327797,0.314141396288277,0.273717453417381,-1.39258142281923,0.0622275006376778,1.45480892345691,-0.522838373321019,0.709545489361745,0.484023118605849,-0.690902119997637,0.76864682100935,1.45954894100699,0.285922641314687,0.475674208996458,0.38359057226376,-10.5093859222974,19.8677019482292,30.3770878705267,0.0288459385117199,7.10490580079056,7.16914581395551,-8.05207827344962,16.297302891871,24.3493811653207,0.28958286592514,6.92857097687841,6.98516519300029,-25.0808729447445,25.8823156574581,50.9631886022026,-0.429481149299603,11.1409477823737,11.2334166681303,-15.6333657474485,11.4216579389506,27.0550236863991,-0.419263961971775,6.78852484992306,6.8368840491983,0.605,1.19746013246717,4.02535169073515,4.02535169073515,4.02535169073515
1,-0.51243665563219,0.336290958652882,0.848727614285072,-0.075836767482128,0.219972730135395,0.208322245312813,-1.15081032812488,-0.0379315933773399,1.11287873474754,-0.434836725852986,0.575145930298301,0.379789937012289,-0.293522787652565,0.944882360834825,1.23840514848739,0.429840167300883,0.518204154557428,0.292008428614706,-8.08576088330024,12.6387942317126,20.7245551150129,-0.329212268876099,5.20044618138602,5.23614976926935,-6.00896052597053,11.9740161863276,17.9829767122981,-0.910146763189686,4.08396147029635,4.01664244812013,-35.7719955649991,24.1533817034092,59.9253772684083,-0.152630509340215,11.504965125111,11.6062120128507,-26.8103071222527,16.2924621753022,43.1027692975549,0.523204162056944,6.81699986118339,6.85731027704103,0.616,1.08474205140198,4.04305126783455,4.04305126783455,4.04305126783455
1,-0.809707144984987,0.786425228823802,1.59613237380879,-0.225474701472319,0.407401116340717,0.342628681616086,-1.55469429878194,-0.0728317952552873,1.48186250352666,-0.575013758365535,0.77170144972985,0.519688441179712,-0.354562635862778,0.981338252101853,1.33590088796463,0.388858693053398,0.513613088492302,0.338813984432115,-15.603088534501,38.7800218065257,54.3831103410267,2.30238880495822,12.2442379521536,12.1431487813512,-13.9370239814516,39.1705765260444,53.107600507496,1.1326150376896,10.5710214429276,10.6127108687872,-33.5469205860326,16.2594422082437,49.8063627942762,0.151409851151428,10.4320093252884,10.5326778788065,-38.7001138545959,16.3313938806847,55.0315077352806,-0.258124666257868,11.7954489320901,11.9076769870658,0.561,1.35404888972619,3.95124371858143,3.95124371858143,3.95124371858143
1,-0.374481224194952,0.328020150286814,0.702501374481766,-0.0850910912223622,0.224953666634313,0.210397404630581,-1.29349486240904,-0.0847716339222921,1.20872322848675,-0.56564577043779,0.724014855269636,0.456615179856322,-0.144795064743456,0.955638425170004,1.10043348991346,0.41666546996585,0.497529153091039,0.274709394609692,-6.94234369993949,19.9534646471368,26.8958083470763,0.0022038027092986,5.86134293635877,5.9220834451124,-14.4290048250829,12.3309591978047,26.7599640228877,-0.368506936049391,6.27330169336514,6.32736668819299,-18.2907205360297,41.3466761378626,59.6373966738922,0.247945310050766,11.3652745487319,11.4803196147006,-20.9099259658909,25.3868290426033,46.2967550084943,0.167032204637364,9.53306990343818,9.63038223897009,0.528,1.19555985786941,3.89182029811063,3.89182029811063,3.89182029811063
1,-0.520343621714345,0.177243457297896,0.697587079012241,-0.0924849781321282,0.212436533442318,0.192691433368558,-1.01788654550269,-0.0450939659645737,0.972792579538115,-0.436887105212501,0.548904434011878,0.334811666722594,0.0132241056603005,1.19711830607068,1.18389420041038,0.589214500396996,0.637811993948771,0.246036386008168,-9.37499453871559,23.9571952983844,33.3321898371,1.07533816883176,6.994886072647,6.96389965253885,-8.34072290560209,14.7232153375176,23.0639382431197,0.907704824453351,5.23963074973892,5.19935420980241,-34.398084877261,23.4221379557032,57.8202228329642,-0.94219601143936,10.2023590591091,10.235430593117,-37.1555515760365,17.2302184592294,54.3857700352659,-1.47032785301903,9.17720621583932,9.12702426321708,0.726,1.19353842560947,4.20469261939097,4.20469261939097,4.20469261939097
